x-axis,1
second,Volt
-36.160E+00,-10.13E+00
-36.060E+00,-6.88E+00
-35.960E+00,-6.88E+00
-35.860E+00,-6.81E+00
-35.760E+00,-6.88E+00
-35.660E+00,-6.88E+00
-35.560E+00,-6.88E+00
-35.460E+00,-6.88E+00
-35.360E+00,-5.31E+00
-35.260E+00,-9.13E+00
-35.160E+00,-6.31E+00
-35.060E+00,-5.38E+00
-34.960E+00,-5.56E+00
-34.860E+00,-5.31E+00
-34.760E+00,-5.56E+00
-34.660E+00,-5.56E+00
-34.560E+00,-5.13E+00
-34.460E+00,-5.38E+00
-34.360E+00,-5.63E+00
-34.260E+00,-4.00E+00
-34.160E+00,-4.06E+00
-34.060E+00,-4.06E+00
-33.960E+00,-4.31E+00
-33.860E+00,-3.88E+00
-33.760E+00,-3.75E+00
-33.660E+00,-4.06E+00
-33.560E+00,-4.06E+00
-33.460E+00,-4.06E+00
-33.360E+00,-4.06E+00
-33.260E+00,-3.00E+00
-33.160E+00,-2.75E+00
-33.060E+00,-2.81E+00
-32.960E+00,-2.50E+00
-32.860E+00,-2.50E+00
-32.760E+00,-2.56E+00
-32.660E+00,-2.50E+00
-32.560E+00,-2.50E+00
-32.460E+00,-2.50E+00
-32.360E+00,-2.50E+00
-32.260E+00,-2.50E+00
-32.160E+00,-1.75E+00
-32.060E+00,-1.19E+00
-31.960E+00,-1.50E+00
-31.860E+00,-1.25E+00
-31.760E+00,-1.44E+00
-31.660E+00,-940E-03
-31.560E+00,-1.00E+00
-31.460E+00,-1.31E+00
-31.360E+00,-1.00E+00
-31.260E+00,-1.50E+00
-31.160E+00,-1.25E+00
-31.060E+00,-250E-03
-30.960E+00,+310E-03
-30.860E+00,+0.0E+00
-30.760E+00,+60E-03
-30.660E+00,+120E-03
-30.560E+00,+310E-03
-30.460E+00,+60E-03
-30.360E+00,+0.0E+00
-30.260E+00,+0.0E+00
-30.160E+00,+0.0E+00
-30.060E+00,+60E-03
-29.960E+00,+1.56E+00
-29.860E+00,+1.56E+00
-29.760E+00,+1.75E+00
-29.660E+00,+1.56E+00
-29.560E+00,+1.56E+00
-29.460E+00,+1.56E+00
-29.360E+00,+1.50E+00
-29.260E+00,+1.31E+00
-29.160E+00,+940E-03
-29.060E+00,+1.56E+00
-28.960E+00,+1.62E+00
-28.860E+00,+3.06E+00
-28.760E+00,+2.81E+00
-28.660E+00,+3.19E+00
-28.560E+00,+3.06E+00
-28.460E+00,+190E-03
-28.360E+00,+3.06E+00
-28.260E+00,+2.87E+00
-28.160E+00,+3.06E+00
-28.060E+00,+2.81E+00
-27.960E+00,+3.37E+00
-27.860E+00,+2.81E+00
-27.760E+00,+4.31E+00
-27.660E+00,+4.12E+00
-27.560E+00,+4.37E+00
-27.460E+00,+4.37E+00
-27.360E+00,+4.06E+00
-27.260E+00,+4.37E+00
-27.160E+00,+4.31E+00
-27.060E+00,+4.31E+00
-26.960E+00,+4.31E+00
-26.860E+00,+4.31E+00
-26.760E+00,+5.19E+00
-26.660E+00,+5.31E+00
-26.560E+00,+5.31E+00
-26.460E+00,-3.56E+00
-26.360E+00,+5.62E+00
-26.260E+00,+5.44E+00
-26.160E+00,+5.69E+00
-26.060E+00,+5.37E+00
-25.960E+00,+5.62E+00
-25.860E+00,+5.31E+00
-25.760E+00,+5.56E+00
-25.660E+00,+6.37E+00
-25.560E+00,+7.06E+00
-25.460E+00,+7.19E+00
-25.360E+00,+6.94E+00
-25.260E+00,+6.94E+00
-25.160E+00,+7.19E+00
-25.060E+00,+7.12E+00
-24.960E+00,+7.19E+00
-24.860E+00,+6.94E+00
-24.760E+00,+7.19E+00
-24.660E+00,+1.69E+00
-24.560E+00,+8.06E+00
-24.460E+00,+8.19E+00
-24.360E+00,+8.44E+00
-24.260E+00,+8.50E+00
-24.160E+00,+6.37E+00
-24.060E+00,+8.50E+00
-23.960E+00,+8.44E+00
-23.860E+00,+8.44E+00
-23.760E+00,+8.44E+00
-23.660E+00,+8.69E+00
-23.560E+00,+8.44E+00
-23.460E+00,+9.94E+00
-23.360E+00,+9.69E+00
-23.260E+00,+9.87E+00
-23.160E+00,+2.00E+00
-23.060E+00,+9.94E+00
-22.960E+00,+9.69E+00
-22.860E+00,+10.0E+00
-22.760E+00,+9.94E+00
-22.660E+00,+9.94E+00
-22.560E+00,+9.94E+00
-22.460E+00,+10.0E+00
-22.360E+00,+10.94E+00
-22.260E+00,+11.19E+00
-22.160E+00,+10.94E+00
-22.060E+00,+11.00E+00
-21.960E+00,+8.75E+00
-21.860E+00,+10.94E+00
-21.760E+00,+10.94E+00
-21.660E+00,+10.44E+00
-21.560E+00,+11.00E+00
-21.460E+00,+11.25E+00
-21.360E+00,+11.00E+00
-21.260E+00,+12.19E+00
-21.160E+00,+12.44E+00
-21.060E+00,+12.19E+00
-20.960E+00,+12.56E+00
-20.860E+00,+12.44E+00
-20.760E+00,+12.75E+00
-20.660E+00,+12.25E+00
-20.560E+00,+12.81E+00
-20.460E+00,+12.56E+00
-20.360E+00,+12.25E+00
-20.260E+00,+13.44E+00
-20.160E+00,+13.44E+00
-20.060E+00,+13.44E+00
-19.960E+00,+12.00E+00
-19.860E+00,+13.56E+00
-19.760E+00,+13.75E+00
-19.660E+00,+13.44E+00
-19.560E+00,+13.50E+00
-19.460E+00,+13.25E+00
-19.360E+00,+13.44E+00
-19.260E+00,+13.50E+00
-19.160E+00,-7.31E+00
-19.060E+00,-12.13E+00
-18.960E+00,-11.94E+00
-18.860E+00,-12.19E+00
-18.760E+00,-12.25E+00
-18.660E+00,-12.38E+00
-18.560E+00,-12.13E+00
-18.460E+00,-12.25E+00
-18.360E+00,-12.19E+00
-18.260E+00,-12.13E+00
-18.160E+00,-11.94E+00
-18.060E+00,-11.19E+00
-17.960E+00,-10.88E+00
-17.860E+00,-10.88E+00
-17.760E+00,-10.63E+00
-17.660E+00,-10.69E+00
-17.560E+00,-10.88E+00
-17.460E+00,-10.94E+00
-17.360E+00,-11.00E+00
-17.260E+00,-10.88E+00
-17.160E+00,-10.63E+00
-17.060E+00,-10.88E+00
-16.960E+00,-9.75E+00
-16.860E+00,-9.38E+00
-16.760E+00,-9.63E+00
-16.660E+00,-9.38E+00
-16.560E+00,-9.38E+00
-16.460E+00,-9.38E+00
-16.360E+00,-9.63E+00
-16.260E+00,-9.44E+00
-16.160E+00,-9.63E+00
-16.060E+00,-9.50E+00
-15.960E+00,-9.63E+00
-15.860E+00,-8.38E+00
